SeriesID,RegionCode,2019,State,Region
MHICILBVA51059A052NCEN,51059,124880,VA,Fairfax County
MHICILBSC45039A052NCEN,45039,37565,SC,Fairfield County
MHICILBCT09001A052NCEN,9001,93161,CT,Fairfield County
MHICILBOH39045A052NCEN,39045,67140,OH,Fairfield County
MHICILBSD46047A052NCEN,46047,44049,SD,Fall River County
MHICILBMT30025A052NCEN,30025,57920,MT,Fallon County
MHICILBTX48145A052NCEN,48145,36610,TX,Falls County
MHICILBVA51610A052NCEN,51610,122860,VA,Falls Church City
MHICILBGA13111A052NCEN,13111,44004,GA,Fannin County
MHICILBTX48147A052NCEN,48147,51706,TX,Fannin County
MHICILBMN27043A052NCEN,27043,49390,MN,Faribault County
MHICILBSD46049A052NCEN,46049,43255,SD,Faulk County
MHICILBAR05045A052NCEN,5045,53563,AR,Faulkner County
MHICILBVA51061A052NCEN,51061,98683,VA,Fauquier County
MHICILBKY21067A052NCEN,21067,55326,KY,Fayette County
MHICILBPA42051A052NCEN,42051,45693,PA,Fayette County
MHICILBIL17051A052NCEN,17051,44035,IL,Fayette County
MHICILBTX48149A052NCEN,48149,55464,TX,Fayette County
MHICILBGA13113A052NCEN,13113,88002,GA,Fayette County
MHICILBAL01057A052NCEN,1057,39183,AL,Fayette County
MHICILBTN47047A052NCEN,47047,60768,TN,Fayette County
MHICILBIA19065A052NCEN,19065,47874,IA,Fayette County
MHICILBIN18041A052NCEN,18041,43223,IN,Fayette County
MHICILBOH39047A052NCEN,39047,46790,OH,Fayette County
MHICILBWV54019A052NCEN,54019,37904,WV,Fayette County
MHICILBTN47049A052NCEN,47049,34315,TN,Fentress County
MHICILBMT30027A052NCEN,30027,43831,MT,Fergus County
MHICILBWA53019A052NCEN,53019,41969,WA,Ferry County
MHICILBNE31059A052NCEN,31059,54669,NE,Fillmore County
MHICILBMN27045A052NCEN,27045,57865,MN,Fillmore County
MHICILBKS20055A052NCEN,20055,52005,KS,Finney County
MHICILBTX48151A052NCEN,48151,45063,TX,Fisher County
MHICILBFL12035A052NCEN,12035,56717,FL,Flagler County
MHICILBMT30029A052NCEN,30029,57104,MT,Flathead County
MHICILBKY21069A052NCEN,21069,38847,KY,Fleming County
MHICILBWI55037A052NCEN,55037,52309,WI,Florence County
MHICILBSC45041A052NCEN,45041,46799,SC,Florence County
MHICILBVA51063A052NCEN,51063,46498,VA,Floyd County
MHICILBTX48153A052NCEN,48153,41307,TX,Floyd County
MHICILBGA13115A052NCEN,13115,46121,GA,Floyd County
MHICILBKY21071A052NCEN,21071,32197,KY,Floyd County
MHICILBIA19067A052NCEN,19067,49027,IA,Floyd County
MHICILBIN18043A052NCEN,18043,59362,IN,Floyd County
MHICILBVA51065A052NCEN,51065,68556,VA,Fluvanna County
MHICILBTX48155A052NCEN,48155,33932,TX,Foard County
MHICILBWI55039A052NCEN,55039,61696,WI,Fond du Lac County
MHICILBIL17053A052NCEN,17053,50603,IL,Ford County
MHICILBKS20057A052NCEN,20057,48393,KS,Ford County
MHICILBWI55041A052NCEN,55041,44612,WI,Forest County
MHICILBPA42053A052NCEN,42053,36623,PA,Forest County
MHICILBMS28035A052NCEN,28035,36753,MS,Forrest County
MHICILBNC37067A052NCEN,37067,50280,NC,Forsyth County
MHICILBGA13117A052NCEN,13117,108612,GA,Forsyth County
MHICILBTX48157A052NCEN,48157,97955,TX,Fort Bend County
MHICILBND38031A052NCEN,38031,50707,ND,Foster County
MHICILBIN18045A052NCEN,18045,49342,IN,Fountain County
MHICILBME23007A052NCEN,23007,46605,ME,Franklin County
MHICILBMA25011A052NCEN,25011,57850,MA,Franklin County
MHICILBOH39049A052NCEN,39049,62895,OH,Franklin County
MHICILBWA53021A052NCEN,53021,58335,WA,Franklin County
MHICILBFL12037A052NCEN,12037,43440,FL,Franklin County
MHICILBTN47051A052NCEN,47051,48790,TN,Franklin County
MHICILBKS20059A052NCEN,20059,50521,KS,Franklin County
MHICILBGA13119A052NCEN,13119,43150,GA,Franklin County
MHICILBAL01059A052NCEN,1059,40069,AL,Franklin County
MHICILBIA19069A052NCEN,19069,49861,IA,Franklin County
MHICILBNY36033A052NCEN,36033,46035,NY,Franklin County
MHICILBIL17055A052NCEN,17055,40512,IL,Franklin County
MHICILBVA51067A052NCEN,51067,57143,VA,Franklin County
MHICILBAR05047A052NCEN,5047,40255,AR,Franklin County
MHICILBNC37069A052NCEN,37069,52069,NC,Franklin County
MHICILBVT50011A052NCEN,50011,59047,VT,Franklin County
MHICILBLA22041A052NCEN,22041,31367,LA,Franklin Parish
MHICILBPA42055A052NCEN,42055,58899,PA,Franklin County
MHICILBKY21073A052NCEN,21073,53416,KY,Franklin County
MHICILBVA51620A052NCEN,51620,42673,VA,Franklin City
MHICILBNE31061A052NCEN,31061,44724,NE,Franklin County
MHICILBIN18047A052NCEN,18047,61338,IN,Franklin County
MHICILBMS28037A052NCEN,28037,36718,MS,Franklin County
MHICILBMO29071A052NCEN,29071,57922,MO,Franklin County
MHICILBTX48159A052NCEN,48159,45199,TX,Franklin County
MHICILBID16041A052NCEN,16041,50570,ID,Franklin County
MHICILBMD24021A052NCEN,24021,99922,MD,Frederick County
MHICILBVA51069A052NCEN,51069,77890,VA,Frederick County
MHICILBVA51630A052NCEN,51630,55565,VA,Fredericksburg City
MHICILBMN27047A052NCEN,27047,51685,MN,Freeborn County
MHICILBTX48161A052NCEN,48161,46554,TX,Freestone County
MHICILBCO08043A052NCEN,8043,47731,CO,Fremont County
MHICILBIA19071A052NCEN,19071,56849,IA,Fremont County
MHICILBWY56013A052NCEN,56013,53790,WY,Fremont County
MHICILBID16043A052NCEN,16043,50380,ID,Fremont County
MHICILBCA06019A052NCEN,6019,54617,CA,Fresno County
MHICILBTX48163A052NCEN,48163,35451,TX,Frio County
MHICILBNE31063A052NCEN,31063,51303,NE,Frontier County
MHICILBGA13121A052NCEN,13121,76908,GA,Fulton County
MHICILBIN18049A052NCEN,18049,50272,IN,Fulton County
MHICILBPA42057A052NCEN,42057,52137,PA,Fulton County
MHICILBAR05049A052NCEN,5049,30266,AR,Fulton County
MHICILBOH39051A052NCEN,39051,59353,OH,Fulton County
MHICILBNY36035A052NCEN,36035,46650,NY,Fulton County
MHICILBIL17057A052NCEN,17057,46505,IL,Fulton County
MHICILBKY21075A052NCEN,21075,30465,KY,Fulton County
MHICILBNE31065A052NCEN,31065,44814,NE,Furnas County
MHICILBFL12039A052NCEN,12039,39697,FL,Gadsden County
MHICILBNE31067A052NCEN,31067,51414,NE,Gage County
MHICILBTX48165A052NCEN,48165,62584,TX,Gaines County
MHICILBVA51640A052NCEN,51640,33334,VA,Galax City
MHICILBKY21077A052NCEN,21077,49361,KY,Gallatin County
MHICILBIL17059A052NCEN,17059,41041,IL,Gallatin County
MHICILBMT30031A052NCEN,30031,69144,MT,Gallatin County
MHICILBOH39053A052NCEN,39053,43374,OH,Gallia County
MHICILBTX48167A052NCEN,48167,68368,TX,Galveston County
MHICILBNE31069A052NCEN,31069,38526,NE,Garden County
MHICILBWA53023A052NCEN,53023,48017,WA,Garfield County
MHICILBUT49017A052NCEN,49017,48546,UT,Garfield County
MHICILBCO08045A052NCEN,8045,67053,CO,Garfield County
MHICILBMT30033A052NCEN,30033,37821,MT,Garfield County
MHICILBOK40047A052NCEN,40047,53373,OK,Garfield County
MHICILBNE31071A052NCEN,31071,48156,NE,Garfield County
MHICILBAR05051A052NCEN,5051,42626,AR,Garland County
MHICILBKY21079A052NCEN,21079,45571,KY,Garrard County
MHICILBMD24023A052NCEN,24023,55463,MD,Garrett County
MHICILBOK40049A052NCEN,40049,44247,OK,Garvin County
MHICILBTX48169A052NCEN,48169,43133,TX,Garza County
MHICILBMO29073A052NCEN,29073,49189,MO,Gasconade County
MHICILBNC37071A052NCEN,37071,53838,NC,Gaston County
MHICILBNC37073A052NCEN,37073,47671,NC,Gates County
MHICILBKS20061A052NCEN,20061,55808,KS,Geary County
MHICILBOH39055A052NCEN,39055,74737,OH,Geauga County
MHICILBID16045A052NCEN,16045,47908,ID,Gem County
MHICILBMI26049A052NCEN,26049,48789,MI,Genesee County
MHICILBNY36037A052NCEN,36037,58494,NY,Genesee County
MHICILBAL01061A052NCEN,1061,38784,AL,Geneva County
MHICILBMO29075A052NCEN,29075,48687,MO,Gentry County
MHICILBMS28039A052NCEN,28039,45655,MS,George County
MHICILBSC45043A052NCEN,45043,47926,SC,Georgetown County
MHICILBIN18051A052NCEN,18051,55961,IN,Gibson County
MHICILBTN47053A052NCEN,47053,41144,TN,Gibson County
MHICILBAZ04007A052NCEN,4007,41267,AZ,Gila County
MHICILBFL12041A052NCEN,12041,41363,FL,Gilchrist County
MHICILBVA51071A052NCEN,51071,48400,VA,Giles County
MHICILBTN47055A052NCEN,47055,46233,TN,Giles County
MHICILBTX48171A052NCEN,48171,56269,TX,Gillespie County
MHICILBOR41021A052NCEN,41021,55244,OR,Gilliam County
MHICILBGA13123A052NCEN,13123,53081,GA,Gilmer County
MHICILBWV54021A052NCEN,54021,35526,WV,Gilmer County
MHICILBCO08047A052NCEN,8047,65649,CO,Gilpin County
MHICILBMT30035A052NCEN,30035,37157,MT,Glacier County
MHICILBFL12043A052NCEN,12043,40018,FL,Glades County
MHICILBMI26051A052NCEN,26051,43565,MI,Gladwin County
MHICILBGA13125A052NCEN,13125,43341,GA,Glascock County
MHICILBTX48173A052NCEN,48173,82347,TX,Glasscock County
MHICILBCA06021A052NCEN,6021,49829,CA,Glenn County
MHICILBVA51073A052NCEN,51073,64614,VA,Gloucester County
MHICILBNJ34015A052NCEN,34015,83050,NJ,Gloucester County
MHICILBGA13127A052NCEN,13127,54099,GA,Glynn County
MHICILBMI26053A052NCEN,26053,35590,MI,Gogebic County
MHICILBND38033A052NCEN,38033,51363,ND,Golden Valley County
MHICILBMT30037A052NCEN,30037,35582,MT,Golden Valley County
MHICILBTX48175A052NCEN,48175,49795,TX,Goliad County
MHICILBTX48177A052NCEN,48177,43283,TX,Gonzales County
MHICILBVA51075A052NCEN,51075,89435,VA,Goochland County
MHICILBMN27049A052NCEN,27049,67136,MN,Goodhue County
MHICILBID16047A052NCEN,16047,45065,ID,Gooding County
MHICILBGA13129A052NCEN,13129,48304,GA,Gordon County
MHICILBWY56015A052NCEN,56015,49841,WY,Goshen County
MHICILBNE31073A052NCEN,31073,58603,NE,Gosper County
MHICILBKS20063A052NCEN,20063,46906,KS,Gove County
MHICILBOK40051A052NCEN,40051,59016,OK,Grady County
MHICILBGA13131A052NCEN,13131,38298,GA,Grady County
MHICILBNH33009A052NCEN,33009,57808,NH,Grafton County
MHICILBNC37075A052NCEN,37075,41779,NC,Graham County
MHICILBKS20065A052NCEN,20065,44066,KS,Graham County
MHICILBAZ04009A052NCEN,4009,45755,AZ,Graham County
MHICILBTN47057A052NCEN,47057,40654,TN,Grainger County
MHICILBCO08049A052NCEN,8049,63306,CO,Grand County
MHICILBUT49019A052NCEN,49019,47929,UT,Grand County
MHICILBND38035A052NCEN,38035,54311,ND,Grand Forks County
MHICILBVT50013A052NCEN,50013,61071,VT,Grand Isle County
MHICILBMI26055A052NCEN,26055,60883,MI,Grand Traverse County
MHICILBMT30039A052NCEN,30039,44386,MT,Granite County
MHICILBLA22043A052NCEN,22043,44583,LA,Grant Parish
MHICILBMN27051A052NCEN,27051,49481,MN,Grant County
MHICILBKY21081A052NCEN,21081,49582,KY,Grant County
MHICILBSD46051A052NCEN,46051,53278,SD,Grant County
MHICILBNE31075A052NCEN,31075,54324,NE,Grant County
MHICILBWV54023A052NCEN,54023,42724,WV,Grant County
MHICILBKS20067A052NCEN,20067,57372,KS,Grant County
MHICILBOR41023A052NCEN,41023,44027,OR,Grant County
MHICILBIN18053A052NCEN,18053,44184,IN,Grant County
MHICILBOK40053A052NCEN,40053,56642,OK,Grant County
MHICILBWI55043A052NCEN,55043,52644,WI,Grant County
MHICILBWA53025A052NCEN,53025,53069,WA,Grant County
MHICILBND38037A052NCEN,38037,36954,ND,Grant County
MHICILBNM35017A052NCEN,35017,38547,NM,Grant County
MHICILBAR05053A052NCEN,5053,52796,AR,Grant County
MHICILBNC37077A052NCEN,37077,50102,NC,Granville County
MHICILBMI26057A052NCEN,26057,48140,MI,Gratiot County
MHICILBKY21083A052NCEN,21083,43575,KY,Graves County
MHICILBTX48179A052NCEN,48179,46941,TX,Gray County
MHICILBKS20069A052NCEN,20069,61025,KS,Gray County
MHICILBWA53027A052NCEN,53027,56587,WA,Grays Harbor County
MHICILBTX48181A052NCEN,48181,54107,TX,Grayson County
MHICILBKY21085A052NCEN,21085,39495,KY,Grayson County
MHICILBVA51077A052NCEN,51077,36541,VA,Grayson County
MHICILBNE31077A052NCEN,31077,42435,NE,Greeley County
MHICILBKS20071A052NCEN,20071,52120,KS,Greeley County
MHICILBWI55045A052NCEN,55045,60708,WI,Green County
MHICILBKY21087A052NCEN,21087,34591,KY,Green County
MHICILBWI55047A052NCEN,55047,54621,WI,Green Lake County
MHICILBWV54025A052NCEN,54025,40605,WV,Greenbrier County
MHICILBVA51079A052NCEN,51079,65886,VA,Greene County
MHICILBOH39057A052NCEN,39057,64169,OH,Greene County
MHICILBPA42059A052NCEN,42059,51321,PA,Greene County
MHICILBIA19073A052NCEN,19073,49323,IA,Greene County
MHICILBAR05055A052NCEN,5055,42444,AR,Greene County
MHICILBNC37079A052NCEN,37079,39308,NC,Greene County
MHICILBIL17061A052NCEN,17061,47259,IL,Greene County
MHICILBMO29077A052NCEN,29077,42459,MO,Greene County
MHICILBTN47059A052NCEN,47059,41077,TN,Greene County
MHICILBMS28041A052NCEN,28041,43153,MS,Greene County
MHICILBGA13133A052NCEN,13133,54629,GA,Greene County
MHICILBIN18055A052NCEN,18055,48991,IN,Greene County
MHICILBNY36039A052NCEN,36039,49015,NY,Greene County
MHICILBAL01063A052NCEN,1063,25744,AL,Greene County
MHICILBAZ04011A052NCEN,4011,61267,AZ,Greenlee County
MHICILBVA51081A052NCEN,51081,42181,VA,Greensville County
MHICILBKY21089A052NCEN,21089,47449,KY,Greenup County
MHICILBSC45045A052NCEN,45045,61714,SC,Greenville County
MHICILBSC45047A052NCEN,45047,40711,SC,Greenwood County
MHICILBKS20073A052NCEN,20073,39525,KS,Greenwood County
MHICILBOK40055A052NCEN,40055,34223,OK,Greer County
MHICILBTX48183A052NCEN,48183,48949,TX,Gregg County
MHICILBSD46053A052NCEN,46053,38192,SD,Gregory County
MHICILBMS28043A052NCEN,28043,37583,MS,Grenada County
MHICILBND38039A052NCEN,38039,50154,ND,Griggs County
MHICILBTX48185A052NCEN,48185,46432,TX,Grimes County
MHICILBTN47061A052NCEN,47061,34137,TN,Grundy County
MHICILBMO29079A052NCEN,29079,40049,MO,Grundy County
MHICILBIL17063A052NCEN,17063,76854,IL,Grundy County
MHICILBIA19075A052NCEN,19075,70079,IA,Grundy County
MHICILBTX48187A052NCEN,48187,74887,TX,Guadalupe County
MHICILBNM35019A052NCEN,35019,32085,NM,Guadalupe County
MHICILBOH39059A052NCEN,39059,44465,OH,Guernsey County
MHICILBNC37081A052NCEN,37081,53020,NC,Guilford County
MHICILBFL12045A052NCEN,12045,47795,FL,Gulf County
MHICILBCO08051A052NCEN,8051,53534,CO,Gunnison County
MHICILBIA19077A052NCEN,19077,57849,IA,Guthrie County
MHICILBGA13135A052NCEN,13135,69910,GA,Gwinnett County
MHICILBSD46055A052NCEN,46055,44494,SD,Haakon County
MHICILBGA13137A052NCEN,13137,45582,GA,Habersham County
MHICILBAK02100A052NCEN,2100,54859,AK,Haines Borough
MHICILBAL01065A052NCEN,1065,36247,AL,Hale County
MHICILBTX48189A052NCEN,48189,46699,TX,Hale County
MHICILBNC37083A052NCEN,37083,34597,NC,Halifax County
MHICILBVA51083A052NCEN,51083,37734,VA,Halifax County
MHICILBGA13139A052NCEN,13139,61885,GA,Hall County
MHICILBTX48191A052NCEN,48191,32151,TX,Hall County
MHICILBNE31079A052NCEN,31079,52217,NE,Hall County
MHICILBTN47063A052NCEN,47063,41706,TN,Hamblen County
MHICILBIL17065A052NCEN,17065,45386,IL,Hamilton County
MHICILBTX48193A052NCEN,48193,46348,TX,Hamilton County
MHICILBNE31081A052NCEN,31081,62538,NE,Hamilton County
MHICILBNY36041A052NCEN,36041,55176,NY,Hamilton County
MHICILBOH39061A052NCEN,39061,58717,OH,Hamilton County
MHICILBTN47065A052NCEN,47065,55082,TN,Hamilton County
MHICILBKS20075A052NCEN,20075,49297,KS,Hamilton County
MHICILBIA19079A052NCEN,19079,56498,IA,Hamilton County
MHICILBFL12047A052NCEN,12047,34515,FL,Hamilton County
MHICILBIN18057A052NCEN,18057,101295,IN,Hamilton County
MHICILBSD46057A052NCEN,46057,55153,SD,Hamlin County
MHICILBMA25013A052NCEN,25013,57666,MA,Hampden County
MHICILBWV54027A052NCEN,54027,51597,WV,Hampshire County
MHICILBMA25015A052NCEN,25015,70311,MA,Hampshire County
MHICILBVA51650A052NCEN,51650,51700,VA,Hampton City
MHICILBSC45049A052NCEN,45049,33729,SC,Hampton County
MHICILBIN18059A052NCEN,18059,69517,IN,Hancock County
MHICILBIA19081A052NCEN,19081,57601,IA,Hancock County
MHICILBGA13141A052NCEN,13141,27882,GA,Hancock County
MHICILBMS28045A052NCEN,28045,44865,MS,Hancock County
MHICILBIL17067A052NCEN,17067,49345,IL,Hancock County
MHICILBOH39063A052NCEN,39063,57851,OH,Hancock County
MHICILBME23009A052NCEN,23009,55405,ME,Hancock County
MHICILBWV54029A052NCEN,54029,45947,WV,Hancock County
MHICILBKY21091A052NCEN,21091,54305,KY,Hancock County
MHICILBTN47067A052NCEN,47067,28122,TN,Hancock County
MHICILBSD46059A052NCEN,46059,49463,SD,Hand County
MHICILBVA51085A052NCEN,51085,84965,VA,Hanover County
MHICILBTX48195A052NCEN,48195,51361,TX,Hansford County
MHICILBSD46061A052NCEN,46061,73518,SD,Hanson County
MHICILBGA13143A052NCEN,13143,43838,GA,Haralson County
MHICILBFL12049A052NCEN,12049,36888,FL,Hardee County
MHICILBTX48197A052NCEN,48197,35282,TX,Hardeman County
MHICILBTN47069A052NCEN,47069,36297,TN,Hardeman County
MHICILBOH39065A052NCEN,39065,45494,OH,Hardin County
MHICILBTN47071A052NCEN,47071,39728,TN,Hardin County
MHICILBIL17069A052NCEN,17069,39765,IL,Hardin County
MHICILBIA19083A052NCEN,19083,52549,IA,Hardin County
MHICILBTX48199A052NCEN,48199,56540,TX,Hardin County
MHICILBKY21093A052NCEN,21093,52976,KY,Hardin County
MHICILBSD46063A052NCEN,46063,49385,SD,Harding County
MHICILBNM35021A052NCEN,35021,33466,NM,Harding County
MHICILBWV54031A052NCEN,54031,41296,WV,Hardy County
MHICILBMD24025A052NCEN,24025,86652,MD,Harford County
MHICILBNE31083A052NCEN,31083,47432,NE,Harlan County
MHICILBKY21095A052NCEN,21095,26567,KY,Harlan County
MHICILBOK40057A052NCEN,40057,33587,OK,Harmon County
MHICILBNC37085A052NCEN,37085,51506,NC,Harnett County
MHICILBOR41025A052NCEN,41025,36102,OR,Harney County
MHICILBKS20077A052NCEN,20077,43968,KS,Harper County
MHICILBOK40059A052NCEN,40059,36515,OK,Harper County
MHICILBGA13145A052NCEN,13145,68430,GA,Harris County
MHICILBTX48201A052NCEN,48201,60866,TX,Harris County
MHICILBOH39067A052NCEN,39067,44813,OH,Harrison County
MHICILBWV54033A052NCEN,54033,50966,WV,Harrison County
MHICILBKY21097A052NCEN,21097,45232,KY,Harrison County
MHICILBMO29081A052NCEN,29081,38227,MO,Harrison County
MHICILBMS28047A052NCEN,28047,46469,MS,Harrison County
MHICILBIA19085A052NCEN,19085,58888,IA,Harrison County
MHICILBTX48203A052NCEN,48203,49844,TX,Harrison County
MHICILBIN18061A052NCEN,18061,58518,IN,Harrison County
MHICILBVA51660A052NCEN,51660,44246,VA,Harrisonburg City
MHICILBKY21099A052NCEN,21099,38640,KY,Hart County
MHICILBGA13147A052NCEN,13147,45113,GA,Hart County
MHICILBCT09003A052NCEN,9003,73281,CT,Hartford County
MHICILBTX48205A052NCEN,48205,64229,TX,Hartley County
MHICILBKS20079A052NCEN,20079,57468,KS,Harvey County
MHICILBOK40061A052NCEN,40061,37863,OK,Haskell County
MHICILBTX48207A052NCEN,48207,34299,TX,Haskell County
MHICILBKS20081A052NCEN,20081,55157,KS,Haskell County
MHICILBHI15001A052NCEN,15001,61282,HI,Hawaii County
MHICILBTN47073A052NCEN,47073,42189,TN,Hawkins County
MHICILBNE31085A052NCEN,31085,40979,NE,Hayes County
MHICILBTX48209A052NCEN,48209,68919,TX,Hays County
MHICILBNC37087A052NCEN,37087,46292,NC,Haywood County
MHICILBTN47075A052NCEN,47075,34508,TN,Haywood County
MHICILBGA13149A052NCEN,13149,43716,GA,Heard County
MHICILBTX48211A052NCEN,48211,62845,TX,Hemphill County
MHICILBAR05057A052NCEN,5057,36066,AR,Hempstead County
MHICILBKY21101A052NCEN,21101,47873,KY,Henderson County
MHICILBNC37089A052NCEN,37089,59077,NC,Henderson County
MHICILBTN47077A052NCEN,47077,41331,TN,Henderson County
MHICILBIL17071A052NCEN,17071,51927,IL,Henderson County
MHICILBTX48213A052NCEN,48213,45718,TX,Henderson County
MHICILBIN18063A052NCEN,18063,81344,IN,Hendricks County
MHICILBFL12051A052NCEN,12051,40040,FL,Hendry County
MHICILBMN27053A052NCEN,27053,81051,MN,Hennepin County
MHICILBVA51087A052NCEN,51087,65561,VA,Henrico County
MHICILBIN18065A052NCEN,18065,45307,IN,Henry County
MHICILBKY21103A052NCEN,21103,47159,KY,Henry County
MHICILBVA51089A052NCEN,51089,37640,VA,Henry County
MHICILBIL17073A052NCEN,17073,56833,IL,Henry County
MHICILBTN47079A052NCEN,47079,38289,TN,Henry County
MHICILBGA13151A052NCEN,13151,67732,GA,Henry County
MHICILBIA19087A052NCEN,19087,52086,IA,Henry County
MHICILBOH39069A052NCEN,39069,57334,OH,Henry County
MHICILBAL01067A052NCEN,1067,43450,AL,Henry County
MHICILBMO29083A052NCEN,29083,42525,MO,Henry County
MHICILBNY36043A052NCEN,36043,51892,NY,Herkimer County
MHICILBFL12053A052NCEN,12053,48244,FL,Hernando County
MHICILBNC37091A052NCEN,37091,38484,NC,Hertford County
MHICILBND38041A052NCEN,38041,48137,ND,Hettinger County
MHICILBKY21105A052NCEN,21105,47616,KY,Hickman County
MHICILBTN47081A052NCEN,47081,41768,TN,Hickman County
MHICILBMO29085A052NCEN,29085,29622,MO,Hickory County
MHICILBNM35023A052NCEN,35023,33025,NM,Hidalgo County
MHICILBTX48215A052NCEN,48215,40055,TX,Hidalgo County
MHICILBVA51091A052NCEN,51091,40765,VA,Highland County
MHICILBOH39071A052NCEN,39071,42455,OH,Highland County
MHICILBFL12055A052NCEN,12055,41953,FL,Highlands County
MHICILBTX48217A052NCEN,48217,48806,TX,Hill County
MHICILBMT30041A052NCEN,30041,46523,MT,Hill County
MHICILBFL12057A052NCEN,12057,60033,FL,Hillsborough County
MHICILBNH33011A052NCEN,33011,78668,NH,Hillsborough County
MHICILBMI26059A052NCEN,26059,45272,MI,Hillsdale County
MHICILBMS28049A052NCEN,28049,42431,MS,Hinds County
MHICILBCO08053A052NCEN,8053,54400,CO,Hinsdale County
MHICILBNE31087A052NCEN,31087,44075,NE,Hitchcock County
MHICILBOH39073A052NCEN,39073,45700,OH,Hocking County
MHICILBTX48219A052NCEN,48219,45895,TX,Hockley County
MHICILBKS20083A052NCEN,20083,51600,KS,Hodgeman County
MHICILBNC37093A052NCEN,37093,44510,NC,Hoke County
MHICILBOH39075A052NCEN,39075,58556,OH,Holmes County
MHICILBFL12059A052NCEN,12059,34526,FL,Holmes County
MHICILBMS28051A052NCEN,28051,23549,MS,Holmes County
MHICILBNE31089A052NCEN,31089,49121,NE,Holt County
MHICILBMO29087A052NCEN,29087,42028,MO,Holt County
MHICILBHI15003A052NCEN,15003,85089,HI,Honolulu County
MHICILBTX48221A052NCEN,48221,67861,TX,Hood County
MHICILBOR41027A052NCEN,41027,61699,OR,Hood River County
MHICILBNE31091A052NCEN,31091,43948,NE,Hooker County
MHICILBAK02105A052NCEN,2105,46994,AK,Hoonah-Angoon CA
MHICILBVA51670A052NCEN,51670,35280,VA,Hopewell City
MHICILBKY21107A052NCEN,21107,44984,KY,Hopkins County
MHICILBTX48223A052NCEN,48223,45633,TX,Hopkins County
MHICILBSC45051A052NCEN,45051,51252,SC,Horry County
MHICILBAR05059A052NCEN,5059,40358,AR,Hot Spring County
MHICILBWY56017A052NCEN,56017,46086,WY,Hot Springs County
MHICILBMI26061A052NCEN,26061,40726,MI,Houghton County
MHICILBAL01069A052NCEN,1069,47462,AL,Houston County
MHICILBGA13153A052NCEN,13153,59984,GA,Houston County
MHICILBTX48225A052NCEN,48225,39295,TX,Houston County
MHICILBTN47083A052NCEN,47083,36466,TN,Houston County
MHICILBMN27055A052NCEN,27055,59596,MN,Houston County
MHICILBMO29089A052NCEN,29089,44228,MO,Howard County
MHICILBNE31093A052NCEN,31093,50388,NE,Howard County
MHICILBMD24027A052NCEN,24027,116776,MD,Howard County
MHICILBIA19089A052NCEN,19089,51910,IA,Howard County
MHICILBTX48227A052NCEN,48227,56946,TX,Howard County
MHICILBIN18067A052NCEN,18067,51203,IN,Howard County
MHICILBAR05061A052NCEN,5061,36480,AR,Howard County
MHICILBMO29091A052NCEN,29091,36571,MO,Howell County
MHICILBMN27057A052NCEN,27057,52208,MN,Hubbard County
MHICILBNJ34017A052NCEN,34017,75224,NJ,Hudson County
MHICILBTX48229A052NCEN,48229,35065,TX,Hudspeth County
MHICILBCO08055A052NCEN,8055,35139,CO,Huerfano County
MHICILBOK40063A052NCEN,40063,33831,OK,Hughes County
MHICILBSD46065A052NCEN,46065,59366,SD,Hughes County
MHICILBCA06023A052NCEN,6023,47446,CA,Humboldt County
MHICILBNV32013A052NCEN,32013,64441,NV,Humboldt County
MHICILBIA19091A052NCEN,19091,51477,IA,Humboldt County
MHICILBTN47085A052NCEN,47085,46321,TN,Humphreys County
MHICILBMS28053A052NCEN,28053,25082,MS,Humphreys County
MHICILBTX48231A052NCEN,48231,54305,TX,Hunt County
MHICILBNJ34019A052NCEN,34019,108927,NJ,Hunterdon County
MHICILBPA42061A052NCEN,42061,50445,PA,Huntingdon County
MHICILBIN18069A052NCEN,18069,50569,IN,Huntington County
MHICILBOH39077A052NCEN,39077,51917,OH,Huron County
MHICILBMI26063A052NCEN,26063,45577,MI,Huron County
MHICILBTX48233A052NCEN,48233,52999,TX,Hutchinson County
MHICILBSD46067A052NCEN,46067,54307,SD,Hutchinson County
MHICILBSD46069A052NCEN,46069,58022,SD,Hyde County
MHICILBNC37095A052NCEN,37095,37905,NC,Hyde County
MHICILBLA22045A052NCEN,22045,43525,LA,Iberia Parish
MHICILBLA22047A052NCEN,22047,51393,LA,Iberville Parish
MHICILBIA19093A052NCEN,19093,51954,IA,Ida County
MHICILBID16049A052NCEN,16049,43696,ID,Idaho County
MHICILBCA06025A052NCEN,6025,45177,CA,Imperial County
MHICILBAR05063A052NCEN,5063,43257,AR,Independence County
MHICILBFL12061A052NCEN,12061,56180,FL,Indian River County
MHICILBPA42063A052NCEN,42063,48386,PA,Indiana County
MHICILBMI26065A052NCEN,26065,52100,MI,Ingham County
MHICILBCA06027A052NCEN,6027,53169,CA,Inyo County
MHICILBMI26067A052NCEN,26067,54987,MI,Ionia County
MHICILBMI26069A052NCEN,26069,39974,MI,Iosco County
MHICILBIA19095A052NCEN,19095,60179,IA,Iowa County
MHICILBWI55049A052NCEN,55049,61104,WI,Iowa County
MHICILBNC37097A052NCEN,37097,64728,NC,Iredell County
MHICILBTX48235A052NCEN,48235,60184,TX,Irion County
MHICILBMI26071A052NCEN,26071,42679,MI,Iron County
